,Question,orig_Question,Numbers,Equation,Answer,group_nums,Grade,Type,Body,Ques_Statement
827, for number0 number1 and number2 regular . how many total ?,for lunch number0 students selected chocolate milk number1 selected strawberry milk and number2 selected regular milk . how many milks were taken total ?,2 15 3,+ + number0 number1 number2,20.0,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 20, 21, 22]",1,Sum,for lunch number0 students selected chocolate milk number1 selected strawberry milk and number2 selected regular milk .,how many milks were taken total ?
828, already number0 of . his him number1 more and then another number2 how many now ?,tom already had number0 pieces of candy . his friend gave him number1 more and then tom bought another number2 how many pieces does tom have now ?,2 7 10,+ + number0 number1 number2,19.0,"[1, 2, 3, 4, 5, 11, 12, 13, 18, 19, 20, 24, 25, 26]",1,TVQ-Final,tom already had number0 pieces of candy . his friend gave him number1 more and then tom bought another number2 how,many pieces does tom have now ?
829, a number0 tomato number1 and number2 . how many he all together ?,a farmer planted number0 tomato seeds number1 cucumber seeds and number2 pumpkin seeds . how many seeds did he plant all together ?,2 10 3,+ + number0 number1 number2,15.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 19, 20, 21]",1,Sum,a farmer planted number0 tomato seeds number1 cucumber seeds and number2 pumpkin seeds .,how many seeds did he plant all together ?
830, while her bianca number0 number1 and number2 . what the total number of she ?,while organizing her files bianca deleted number0 pictures number1 songs and number2 text files . what is the total number of files she deleted ?,2 8 7,+ + number0 number1 number2,17.0,"[1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 21, 22, 23]",1,Sum,while organizing her files bianca deleted number0 pictures number1 songs and number2 text files .,what is the total number of files she deleted ?
831, for a new 's number0 red number1 green and number2 white . what the total number of ?,for a new year 's party number0 red balloons number1 green balloons and number2 white balloons were used . what is the total number of balloons used ?,2 12 6,+ + number0 number1 number2,20.0,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 24, 25, 26]",1,Sum,for a new year 's party number0 red balloons number1 green balloons and number2 white balloons were used .,what is the total number of balloons used ?
832, a number0 . the first number1 . the second weighed number2 and the last weighed number3 . what their combined ?,a vet was weighing number0 cats . the first weighed number1 pounds . the second weighed number2 pounds and the last weighed number3 pounds . what is their combined weight ?,3 2 7 4,+ + number1 number2 number3,13.0,"[2, 3, 4, 5, 8, 9, 10, 11, 15, 16, 17, 21, 22, 23, 27, 28, 29]",1,Sum,a vet was weighing number0 cats . the first weighed number1 pounds . the second weighed number2 pounds and the last weighed number3 pounds .,what is their combined weight ?
833, already number0 but another number1 . his number2 . if they their together how much would they ?,henry already had number0 dollars but earned another number1 dollars doing chores . his friend had number2 dollars . if they put their money together how much would they have ?,5 2 13,+ + number0 number1 number2,20.0,"[2, 3, 4, 6, 7, 8, 9, 15, 16, 17, 27, 28, 29]",1,Sum,henry already had number0 dollars but earned another number1 dollars doing chores . his friend had number2 dollars . if they put their money together,how much would they have ?
834, number0 in may number1 in and number2 in . how many ?,tom read number0 books in may number1 in june and number2 in july . how many books did tom read ?,2 6 10,+ + number0 number1 number2,18.0,"[1, 2, 3, 5, 6, 7, 9, 10, 11, 17, 18, 19]",1,TVQ-Final,tom read number0 books in may number1 in june and number2 in july .,how many books did tom read ?
835, number0 new and his number1 if they already number2 from last how many they now ?,henry bought number0 new fireworks and his friend bought number1 if they already had number2 saved from last year how many do they have now ?,2 3 6,+ + number0 number1 number2,11.0,"[1, 2, 3, 4, 8, 9, 10, 14, 15, 16, 22, 23, 24]",1,Sum,henry bought number0 new fireworks and his friend bought number1 if they already had number2 saved from last year,how many do they have now ?
836, during a a number0 of number1 of and number2 of . how many of the ?,during a sale a shoe store sold number0 pairs of sneakers number1 pairs of sandals and number2 pairs of boots . how many pairs of shoes did the store sell ?,2 4 11,+ + number0 number1 number2,17.0,"[1, 6, 7, 8, 10, 11, 12, 15, 16, 17, 27, 28, 29]",1,Sum,during a sale a shoe store sold number0 pairs of sneakers number1 pairs of sandals and number2 pairs of boots .,how many pairs of shoes did the store sell ?
837, for halloween and her the they . number0 of while her number1 if they number2 the first how many they ?,for halloween debby and her sister combined the candy they received . debby had number0 pieces of candy while her sister had number1 if they ate number2 pieces the first night how many pieces do they have left ?,32 42 35,- + number0 number1 number2,39.0,"[1, 2, 35, 36, 37, 9, 13, 14, 15, 21, 22, 23, 26, 27, 28]",2,TVQ-Final,for halloween debby and her sister combined the candy they received . debby had number0 pieces of candy while her sister had number1 if they ate number2 pieces the first night,how many pieces do they have left ?
838, a number0 siamese and number1 . during a they number2 . how many they ?,a pet store had number0 siamese cats and number1 house cats . during a sale they sold number2 cats . how many cats do they have left ?,13 5 10,- + number0 number1 number2,8.0,"[1, 3, 4, 5, 6, 7, 8, 9, 16, 17, 18, 24, 25, 26]",2,Subtraction,a pet store had number0 siamese cats and number1 house cats . during a sale they sold number2 cats .,how many cats do they have left ?
839, oliver to number0 short and number1 long before . if he only washed number2 of them by the how many he not ?,oliver had to wash number0 short sleeve shirts and number1 long sleeve shirts before school . if he had only washed number2 of them by the time school started how many did he not wash ?,39 47 20,- + number0 number1 number2,66.0,"[32, 33, 34, 3, 4, 5, 7, 8, 9, 10, 12, 20, 21, 22]",2,Subtraction,oliver had to wash number0 short sleeve shirts and number1 long sleeve shirts before school . if he had only washed number2 of them by the time school started,how many did he not wash ?
840, while on number0 at the and number1 at the . if she later number2 of the how many from her she still ?,while on vacation debby took number0 pictures at the zoo and number1 at the museum . if she later deleted number2 of the pictures how many pictures from her vacation did she still have ?,24 12 14,- + number0 number1 number2,22.0,"[32, 33, 4, 5, 6, 9, 10, 11, 12, 17, 19, 20, 21, 31]",2,TVQ-Final,while on vacation debby took number0 pictures at the zoo and number1 at the museum . if she later deleted number2 of the pictures,how many pictures from her vacation did she still have ?
841, and her from their . number0 and her number1 if only number2 of the good how many bad they ?,faye and her mom were picking carrots from their garden . faye picked number0 and her mother picked number1 if only number2 of the carrots were good how many bad carrots did they have ?,23 5 12,- + number0 number1 number2,16.0,"[32, 33, 12, 13, 14, 17, 18, 19, 21, 22, 23, 31]",2,Subtraction,faye and her mom were picking carrots from their garden . faye picked number0 and her mother picked number1 if only number2 of the carrots were good,how many bad carrots did they have ?
842, at the fair sam number0 and number1 . if number2 of the how many new he ?,at the schools book fair sam bought number0 adventure books and number1 mystery books . if number2 of the books were used how many new books did he buy ?,13 17 15,- + number0 number1 number2,15.0,"[6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 26, 27, 28]",2,Subtraction,at the schools book fair sam bought number0 adventure books and number1 mystery books . if number2 of the books were used,how many new books did he buy ?
843, number0 and number1 on her flash . if she number2 of the how many still on her ?,amy had number0 music files and number1 video files on her flash drive . if she deleted number2 of the files how many files were still on her flash drive ?,26 36 48,- + number0 number1 number2,14.0,"[1, 2, 3, 4, 5, 6, 7, 8, 15, 16, 17, 18, 27, 28, 29]",2,Subtraction,amy had number0 music files and number1 video files on her flash drive . if she deleted number2 of the files,how many files were still on her flash drive ?
844, emily a trivia . in the first she number0 and in the second she number1 . in the last she number2 . how many she at the of the ?,emily was playing a trivia game . in the first round she scored number0 points and in the second round she scored number1 points . in the last round she lost number2 points . how many points did she have at the end of the game ?,16 33 48,- + number0 number1 number2,1.0,"[32, 1, 5, 43, 12, 13, 14, 44, 45, 21, 22, 23, 30, 31]",2,TVQ-Final,emily was playing a trivia game . in the first round she scored number0 points and in the second round she scored number1 points . in the last round she lost number2 points .,how many points did she have at the end of the game ?
845, number0 and number1 for . if she number2 of the at how many she to for ?,paige had number0 math problems and number1 science problems for homework . if she finished number2 of the problems at school how many problems did she have to do for homework ?,43 12 44,- + number0 number1 number2,11.0,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 14, 15, 16, 28, 29, 30]",2,Subtraction,paige had number0 math problems and number1 science problems for homework . if she finished number2 of the problems at school,how many problems did she have to do for homework ?
846, edward his own . in the he number0 and in the he number1 . if he to number2 how much he up with ?,edward started his own lawn mowing business . in the spring he made number0 dollars mowing lawns and in the summer he made number1 dollars . if he had to spend number2 dollars buying supplies how much money did he end up with ?,2 27 5,- + number0 number1 number2,24.0,"[32, 40, 41, 42, 12, 13, 14, 22, 23, 24, 30, 31]",2,TVQ-Final,edward started his own lawn mowing business . in the spring he made number0 dollars mowing lawns and in the summer he made number1 dollars . if he had to spend number2 dollars buying supplies,how much money did he end up with ?
847, for the . she number0 and number1 . after the she number2 to back . how many she ?,for the school bake sale amy made pastries . she baked number0 cupcakes and number1 cookies . after the sale she had number2 to take back home . how many pastries did she sell ?,15 48 12,- + number0 number1 number2,51.0,"[32, 1, 33, 10, 11, 12, 13, 14, 15, 21, 22, 23, 31]",2,TVQ-Change,for the school bake sale amy made pastries . she baked number0 cupcakes and number1 cookies . after the sale she had number2 to take back home .,how many pastries did she sell ?
848, while number0 green and number1 white . if she her number2 of them how many up with ?,while shopping maria bought number0 green towels and number1 white towels . if she gave her mother number2 of them how many towels did maria end up with ?,35 21 34,- + number0 number1 number2,22.0,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 16, 17, 18, 25, 26, 27]",2,Subtraction,while shopping maria bought number0 green towels and number1 white towels . if she gave her mother number2 of them,how many towels did maria end up with ?
