,Question,orig_Question,Numbers,Equation,Answer,group_nums,Grade,Type,Body,Ques_Statement
935, a had number0 coloring in . they ended up putting them on and getting rid of number1 of them . the put the number2 they still had onto with number3 on each . how many did they use ?,a store had number0 coloring books in stock . they ended up putting them on sale and getting rid of number1 of them . the put the number2 they still had onto shelves with number3 on each shelf . how many shelves did they use ?,87 33 1 6,/ - number0 number1 number3,9.0,"[33, 2, 3, 4, 5, 34, 35, 36, 42, 43, 44, 19, 20, 21, 26, 27, 28]",3,Common-Division,a store had number0 coloring books in stock . they ended up putting them on sale and getting rid of number1 of them . the put the number2 they still had onto shelves with number3 on each shelf .,how many shelves did they use ?
936, had number0 of to wash. he put number1 of them in number2 but decided to split the into number3 equal . how many of could go in each of the small ?,tom had number0 pieces of clothing to wash. he put number1 of them in number2 load but decided to split the rest into number3 equal loads . how many pieces of clothing could go in each of the small loads ?,36 18 1 2,/ - number0 number1 number3,9.0,"[1, 2, 3, 36, 37, 6, 38, 39, 10, 11, 12, 14, 15, 16, 23, 24, 25, 26]",3,Common-Division,tom had number0 pieces of clothing to wash. he put number1 of them in number2 load but decided to split the rest into number3 equal loads .,how many pieces of clothing could go in each of the small loads ?
937, had number0 on her . she deleted number1 of them and put the into with number2 in each one . how many did nancy end up with ?,nancy had number0 files on her computer . she deleted number1 of them and put the rest into folders with number2 files in each one . how many folders did nancy end up with ?,43 31 6,/ - number0 number1 number2,2.0,"[32, 1, 2, 3, 33, 9, 10, 11, 19, 20, 21, 23, 31]",3,Common-Division,nancy had number0 files on her computer . she deleted number1 of them and put the rest into folders with number2 files in each one .,how many folders did nancy end up with ?
938, made number0 mowing over the . if he spent number1 buying new blades how many number2 could he buy with the he had left ?,mike made number0 dollars mowing lawns over the summer . if he spent number1 dollars buying new mower blades how many number2 dollar games could he buy with the money he had left ?,90 45 5,/ - number0 number1 number2,9.0,"[32, 1, 2, 3, 12, 13, 14, 20, 21, 22, 30, 31]",3,Common-Division,mike made number0 dollars mowing lawns over the summer . if he spent number1 dollars buying new mower blades,how many number2 dollar games could he buy with the money he had left ?
939, picked number0 for her 's . she was making with number1 in each one . if number2 of the wilted before the wedding how many could she still make ?,faye picked number0 flowers for her friend 's wedding . she was making bouquets with number1 flowers in each one . if number2 of the flowers wilted before the wedding how many bouquets could she still make ?,88 5 48,/ - number0 number2 number1,8.0,"[1, 2, 3, 34, 35, 36, 14, 15, 16, 18, 21, 22, 23]",3,Common-Division,faye picked number0 flowers for her friend 's wedding . she was making bouquets with number1 flowers in each one . if number2 of the flowers wilted before the wedding,how many bouquets could she still make ?
940, bought number0 at the . he spent number1 at the 'dunk a ' and decided to use the on . if each number2 tickets how many could he go on ?,tom bought number0 tickets at the state fair . he spent number1 tickets at the 'dunk a clown ' booth and decided to use the rest on rides . if each ride cost number2 tickets how many rides could he go on ?,63 14 7,/ - number0 number1 number2,7.0,"[1, 2, 3, 34, 33, 35, 39, 40, 41, 10, 11, 12, 31]",3,Common-Division,tom bought number0 tickets at the state fair . he spent number1 tickets at the 'dunk a clown ' booth and decided to use the rest on rides . if each ride cost number2 tickets,how many rides could he go on ?
941, had number0 . if he spent number1 on a new how many number2 could he buy with the he had left ?,roger had number0 dollars . if he spent number1 bucks on a new game how many number2 dollar toys could he buy with the money he had left ?,63 48 3,/ - number0 number1 number2,5.0,"[1, 2, 3, 7, 8, 9, 15, 16, 17, 25, 26, 27]",3,Common-Division,roger had number0 dollars . if he spent number1 bucks on a new game,how many number2 dollar toys could he buy with the money he had left ?
942, 's won their and scored number0 total . if faye scored number1 of the and else scored number2 each how many were on her ?,faye 's team won their baseball game and scored number0 points total . if faye scored number1 of the points and everyone else scored number2 points each how many players were on her team ?,68 28 8,/ - number0 number1 number2,5.0,"[32, 33, 8, 9, 10, 15, 16, 17, 23, 24, 25, 26, 31]",3,Common-Division,faye 's team won their baseball game and scored number0 points total . if faye scored number1 of the points and everyone else scored number2 points each,how many players were on her team ?
943, a invited number0 to a but number1 of them did n't show up . if the they had held number2 each how many do they need ?,a company invited number0 people to a luncheon but number1 of them did n't show up . if the tables they had held number2 people each how many tables do they need ?,68 50 3,/ - number0 number1 number2,6.0,"[2, 3, 4, 5, 8, 9, 10, 22, 23, 24, 25, 29, 30, 31]",3,Common-Division,a company invited number0 people to a luncheon but number1 of them did n't show up . if the tables they had held number2 people each,how many tables do they need ?
944, for halloween received number0 of . she ate number1 then placed the into with number2 in each . how many could she make ?,for halloween bianca received number0 pieces of candy . she ate number1 pieces then placed the rest into piles with number2 in each pile . how many piles could she make ?,17 2 3,/ - number0 number1 number2,5.0,"[1, 3, 4, 5, 10, 11, 12, 19, 20, 21, 22, 28, 29, 30]",3,Common-Division,for halloween bianca received number0 pieces of candy . she ate number1 pieces then placed the rest into piles with number2 in each pile .,how many piles could she make ?
945, was selling his old . he started out with number0 but sold number1 of them . he packed the up putting number2 into each . how many did he have to use ?,jerry was selling his old games . he started out with number0 but sold number1 of them . he packed the rest up putting number2 games into each box . how many boxes did he have to use ?,68 4 8,/ - number0 number1 number2,8.0,"[2, 35, 4, 5, 36, 37, 10, 11, 12, 13, 14, 15, 23, 24, 25, 27]",3,Common-Division,jerry was selling his old games . he started out with number0 but sold number1 of them . he packed the rest up putting number2 games into each box .,how many boxes did he have to use ?
946, there are number0 trying out for the 's trivia . if number1 of them did n't get picked for the and the were put into number2 how many would be in each ?,there are number0 students trying out for the school 's trivia teams . if number1 of them did n't get picked for the team and the rest were put into number2 groups how many students would be in each group ?,58 28 5,/ - number0 number1 number2,6.0,"[1, 2, 3, 37, 38, 39, 13, 14, 15, 20, 26, 29, 30, 31]",3,Common-Division,there are number0 students trying out for the school 's trivia teams . if number1 of them did n't get picked for the team and the rest were put into number2 groups,how many students would be in each group ?
947, a new needed number0 . the had already installed number1 of them . if it takes number2 to install each how long will it take him to install the ?,a new building needed number0 windows . the builder had already installed number1 of them . if it takes number2 hours to install each window how long will it take him to install the rest ?,14 5 4,* - number0 number1 number2,36.0,"[32, 33, 2, 3, 4, 5, 34, 11, 12, 13, 18, 19, 20, 23]",3,Multiplication,a new building needed number0 windows . the builder had already installed number1 of them . if it takes number2 hours to install each window,how long will it take him to install the rest ?
948, earned number0 for each of she recycled . if she had number1 but did n't recycle number2 of them how many would she have earned ?,wendy earned number0 points for each bag of cans she recycled . if she had number1 bags but did n't recycle number2 of them how many points would she have earned ?,5 11 2,* - number1 number2 number0,45.0,"[1, 2, 3, 5, 13, 14, 15, 16, 18, 20, 21, 22, 28, 29, 30]",3,Multiplication,wendy earned number0 points for each bag of cans she recycled . if she had number1 bags but did n't recycle number2 of them,how many points would she have earned ?
949, bought number0 of and gave number1 to his little . if each has number2 inside it how many did kaleb still have ?,kaleb bought number0 boxes of chocolate candy and gave number1 to his little brother . if each box has number2 pieces inside it how many pieces did kaleb still have ?,14 5 6,* - number0 number1 number2,54.0,"[1, 2, 3, 8, 9, 10, 14, 16, 18, 19, 20, 27, 28, 29]",3,Multiplication,kaleb bought number0 boxes of chocolate candy and gave number1 to his little brother . if each box has number2 pieces inside it,how many pieces did kaleb still have ?
950, earned number0 for each he mowed . if he had number1 to mow but forgot to mow number2 of them how much did he actually earn ?,adam earned number0 dollars for each lawn he mowed . if he had number1 lawns to mow but forgot to mow number2 of them how much money did he actually earn ?,9 12 8,* - number1 number2 number0,36.0,"[1, 2, 3, 5, 12, 13, 14, 20, 21, 22, 28, 29, 30]",3,Multiplication,adam earned number0 dollars for each lawn he mowed . if he had number1 lawns to mow but forgot to mow number2 of them,how much money did he actually earn ?
