,Question,orig_Question,Numbers,Equation,Answer,group_nums,Body,Ques_Statement
754, Nancy class field trip zoo van number0 people number1 students number2 adults vans,"Nancy 's class is going on a field trip to the zoo . If each van can hold number0 people and there are number1 students and number2 adults going , how many vans will they need ?",5.0 12.0 3.0,/ + number1 number2 number0,3.0,"[17, 18, 19, 22, 23, 24, 25, 26, 27, 33, 34, 35]","Nancy 's class is going on a field trip to the zoo . If each van can hold number0 people and there are number1 students and number2 adults going ,",how many vans will they need ?
755, William number0 tickets number1 tickets William,William starts with number0 tickets . He buys number1 more . How many tickets does William end with ?,15.0 3.0,+ number0 number1,18.0,"[2, 3, 4, 7, 8, 9, 15, 16, 17]",William starts with number0 tickets . He buys number1 more .,How many tickets does William end with ?
756, Sandy number0 books Benny number1 books Tim number2 books books,"Sandy has number0 books , Benny has number1 books , and Tim has number2 books . How many books do they have together ?",10.0 24.0 33.0,+ + number0 number1 number2,67.0,"[1, 2, 3, 6, 7, 8, 14, 15, 16, 22, 23, 24]","Sandy has number0 books , Benny has number1 books , and Tim has number2 books .",How many books do they have together ?
757, Mary food lunch Mary number0 soup number1 salad Mary number2 dollar bill total lunch bill,Mary got fast food for lunch . Mary spent $ number0 on soup and $ number1 on a salad . Mary paid with a number2 dollar bill . What was the total of the lunch bill ?,1.08 4.8 20.0,+ number0 number1,5.88,"[9, 10, 11, 14, 15, 16, 23, 24, 25, 33, 34, 35]",Mary got fast food for lunch . Mary spent $ number0 on soup and $ number1 on a salad . Mary paid with a number2 dollar bill .,What was the total of the lunch bill ?
758, Dalton jump rope number0 board game number1 playground ball number2 number3 allowance uncle number4 money Dalton need jump rope game ball,"Dalton wants to buy a jump rope that costs $ number0 , a board game that costs $ number1 , and a playground ball that costs $ number2 . He has saved $ number3 from his allowance , and his uncle gave him $ number4 . How much more money does Dalton need to buy the jump rope , the game , and the ball ?",7.0 12.0 4.0 6.0 13.0,- + + number0 number1 number2 + number3 number4,4.0,"[9, 10, 11, 12, 17, 18, 19, 20, 26, 27, 28, 29]","Dalton wants to buy a jump rope that costs $ number0 , a board game that costs $ number1 , and a playground ball that costs $ number2 . He has saved $ number3 from his allowance , and his uncle gave him $ number4 .","How much more money does Dalton need to buy the jump rope , the game , and the ball ?"
759, number0 pencils drawer number1 pencils desk Dan number2 pencils desk pencils total,There are number0 pencils in the drawer and number1 pencils on the desk . Dan placed number2 pencils on the desk . How many pencils are now there in total ?,43.0 19.0 16.0,+ + number0 number1 number2,78.0,"[1, 2, 3, 7, 8, 9, 15, 16, 17, 27, 28, 29]",There are number0 pencils in the drawer and number1 pencils on the desk . Dan placed number2 pencils on the desk .,How many pencils are now there in total ?
760, Mary mall number0 shirt number1 jacket number2 shops money Mary spend clothing,"Mary went to the mall . She spent $ number0 on a shirt and $ number1 on a jacket . She went to number2 shops . In total , how much money did Mary spend on clothing ?",13.04 12.27 2.0,+ number0 number1,25.31,"[8, 9, 10, 14, 15, 16, 22, 23, 24, 34, 35, 36]","Mary went to the mall . She spent $ number0 on a shirt and $ number1 on a jacket . She went to number2 shops . In total ,",how much money did Mary spend on clothing ?
761, number0 minutes pan cookies number1 pans cookies,It takes number0 minutes to bake one pan of cookies . How long will it take to bake number1 pans of cookies ?,7.0 4.0,* number0 number1,28.0,"[1, 2, 3, 17, 18, 19, 19, 20, 21]",It takes number0 minutes to bake one pan of cookies .,How long will it take to bake number1 pans of cookies ?
762, Oscar bus ride school number0 mile Charlie bus ride number1 mile Oscar bus ride Charlie,Oscar 's bus ride to school is number0 mile and Charlie 's bus ride is number1 mile . How much longer is Oscar 's bus ride than Charlie 's ?,0.75 0.25,- number0 number1,0.5,"[6, 7, 8, 14, 15, 16, 26, 27, 28]",Oscar 's bus ride to school is number0 mile and Charlie 's bus ride is number1 mile .,How much longer is Oscar 's bus ride than Charlie 's ?
763, number0 kilometers number1 kilometers hour Jose wander,Jose wandered number0 kilometers at number1 kilometers per hour . How long did Jose wander ?,4.0 2.0,- number0 number1,2.0,"[1, 2, 3, 4, 5, 6, 12, 13, 14]",Jose wandered number0 kilometers at number1 kilometers per hour .,How long did Jose wander ?
764, Zoe books number0 pictures number1 week number2 pictures pictures,Zoe bought two coloring books . One had number0 pictures and the other had number1 . After one week she had already colored number2 of the pictures . How many pictures does she still have to color ?,44.0 44.0 20.0,- + number0 number0 number2,68.0,"[7, 8, 9, 13, 14, 15, 22, 23, 24, 34, 35, 36]",Zoe bought two coloring books . One had number0 pictures and the other had number1 . After one week she had already colored number2 of the pictures .,How many pictures does she still have to color ?
765, Paige number0 files computer number1 rest folders number2 files folders Paige,Paige had number0 files on her computer . She deleted number1 of them and put the rest into folders with number2 files in each one . How many folders did Paige end up with ?,27.0 9.0 6.0,/ - number0 number1 number2,3.0,"[1, 2, 3, 9, 10, 11, 19, 20, 21, 31, 32, 33]",Paige had number0 files on her computer . She deleted number1 of them and put the rest into folders with number2 files in each one .,How many folders did Paige end up with ?
766, party number0 cake night brother eats number1 cake,"After a party , number0 of the cake is left over . That night , big brother eats number1 of the cake . How much is left over after that ?",0.625 0.25,- number0 number1,0.375,"[3, 4, 5, 17, 18, 19, 27, 28, 29]","After a party , number0 of the cake is left over . That night , big brother eats number1 of the cake .",How much is left over after that ?
767, George sacker grocery store number0 dollars hour Monday number1 hours Tuesday number2 hours money George days,George was working as a sacker at a grocery store where he made number0 dollars an hour . On Monday he worked number1 hours and on Tuesday he worked number2 hours . How much money did George make in those two days ?,5.0 7.0 2.0,* number0 + number1 number2,45.0,"[12, 13, 14, 21, 22, 23, 28, 29, 30, 39, 40, 41]",George was working as a sacker at a grocery store where he made number0 dollars an hour . On Monday he worked number1 hours and on Tuesday he worked number2 hours .,How much money did George make in those two days ?
768, Mrs. Snyder number0 heart cookies number1 cookies rest cookies,Mrs. Snyder made number0 heart cookies . She made number1 red cookies and the rest are pink . How many pink cookies did she make ?,86.0 36.0,- number0 number1,50.0,"[2, 3, 4, 8, 9, 10, 22, 23, 24]",Mrs. Snyder made number0 heart cookies . She made number1 red cookies and the rest are pink .,How many pink cookies did she make ?
769, number0 children classroom student number1 pencils pencils teacher,"There are number0 children in the classroom , each student will get number1 pencils . How many pencils will the teacher have to give out ?",4.0 2.0,* number0 number1,8.0,"[1, 2, 3, 11, 12, 13, 22, 23, 24]","There are number0 children in the classroom , each student will get number1 pencils .",How many pencils will the teacher have to give out ?
770, number0 pennies number1 nickels bank dad number2 nickels mother number3 nickels nickels,Sally had number0 pennies and number1 nickels in her bank . Her dad gave her number2 nickels and her mother gave her number3 nickels . How many nickels does Sally have now ?,8.0 7.0 9.0 2.0,+ + number1 number2 number3,18.0,"[1, 2, 3, 4, 4, 5, 6, 7]",Sally had number0 pennies and number1 nickels in her bank . Her dad gave her number2 nickels and her mother gave her number3 nickels .,How many nickels does Sally have now ?
771, hardware store number0 nails size number1 nails size fraction nails size,"At the hardware store , number0 the nails are size 2d and number1 the nails are size 4d . What fraction of the nails are either size 2d or 4d ?",0.25 0.5,+ number0 number1,0.75,"[4, 5, 6, 11, 12, 13, 27, 28, 29]","At the hardware store , number0 the nails are size 2d and number1 the nails are size 4d .",What fraction of the nails are either size 2d or 4d ?
772, banana number0 number1 cost,Each banana costs $ number0 . How much do number1 bananas cost ?,5.0 4.0,* number0 number1,20.0,"[3, 4, 5, 8, 9, 10, 9, 10, 11]",Each banana costs $ number0 .,How much do number1 bananas cost ?
773, Chloe winter clothes number0 boxes clothing box number1 scarves number2 mittens pieces winter clothing Chloe total,Chloe was unboxing some of her old winter clothes . She found number0 boxes of clothing and inside each box there were number1 scarves and number2 mittens . How many pieces of winter clothing did Chloe have total ?,4.0 2.0 6.0,* number0 + number1 number2,32.0,"[11, 12, 13, 21, 22, 23, 24, 25, 26, 35, 36, 37]",Chloe was unboxing some of her old winter clothes . She found number0 boxes of clothing and inside each box there were number1 scarves and number2 mittens .,How many pieces of winter clothing did Chloe have total ?
774, Virginia number0 eggs Amy number1 eggs Virginia,Virginia starts with number0 eggs . Amy takes number1 away . How many eggs does Virginia end with ?,96.0 3.0,- number0 number1,93.0,"[2, 3, 4, 7, 8, 9, 15, 16, 17]",Virginia starts with number0 eggs . Amy takes number1 away .,How many eggs does Virginia end with ?
775, John number0 number1 money,John needs $ number0 . He has $ number1 . How much more money does he need ?,2.5 0.75,- number0 number1,1.75,"[2, 3, 4, 7, 8, 9, 14, 15, 16]",John needs $ number0 . He has $ number1 .,How much more money does he need ?
776, Dan number0 potatoes number1 cantelopes garden rabbits number2 potatoes potatoes Dan,Dan had number0 potatoes and number1 cantelopes in the garden . The rabbits ate number2 of the potatoes . How many potatoes does Dan now have ?,7.0 4.0 4.0,- number0 number1,3.0,"[1, 2, 3, 4, 5, 6, 13, 14, 15, 23, 24, 25]",Dan had number0 potatoes and number1 cantelopes in the garden . The rabbits ate number2 of the potatoes .,How many potatoes does Dan now have ?
777, Kevin number0 watermelons watermelon number1 pounds watermelon number2 pounds pounds watermelon Kevin,"Kevin bought number0 watermelons . The first watermelon was number1 pounds , and the second watermelon was number2 pounds . How many pounds of watermelon did Kevin buy ?",2.0 9.91 4.11,+ number1 number2,14.02,"[1, 2, 3, 8, 9, 10, 16, 17, 18, 25, 26, 27]","Kevin bought number0 watermelons . The first watermelon was number1 pounds , and the second watermelon was number2 pounds .",How many pounds of watermelon did Kevin buy ?
