,Question,orig_Question,Numbers,Equation,Answer,group_nums,Body,Ques_Statement
729,"A waiter had number0 tables he was waiting on , with number1 women and number2 men at each table . How many customers total did the waiter have ?","A waiter had number0 tables he was waiting on , with number1 women and number2 men at each table . How many customers total did the waiter have ?",6.0 3.0 5.0,* number0 + number1 number2,48.0,"[2, 3, 4, 10, 11, 12, 13, 14, 15, 25, 26, 27]","A waiter had number0 tables he was waiting on , with number1 women and number2 men at each table .",How many customers total did the waiter have ?
730,"Uncle bought number0 ice cream sandwiches . If he wants to give them to his number1 hungry nieces , how many can each niece get ?","Uncle Dave bought number0 ice cream sandwiches . If he wants to give them to his number1 hungry nieces , how many can each niece get ?",143.0 11.0,/ number0 number1,13.0,"[2, 3, 4, 15, 16, 17, 23, 24, 25]","Uncle Dave bought number0 ice cream sandwiches . If he wants to give them to his number1 hungry nieces ,",how many can each niece get ?
731,had some marbles . She gave number0 to . Now she has number1 marbles left . How many did she have to start with ?,Connie had some marbles . She gave number0 to Juan . Now she has number1 marbles left . How many did she have to start with ?,73.0 70.0,+ number0 number1,143.0,"[6, 7, 8, 13, 14, 15, 23, 24, 25]",Connie had some marbles . She gave number0 to Juan . Now she has number1 marbles left .,How many did she have to start with ?
732,"had number0 toy cars . If he gets number1 more cars , how many cars will he have then ?","Joe had number0 toy cars . If he gets number1 more cars , how many cars will he have then ?",50.0 12.0,+ number0 number1,62.0,"[1, 2, 3, 8, 9, 10, 17, 18, 19]","Joe had number0 toy cars . If he gets number1 more cars ,",how many cars will he have then ?
733,Sally picked number0 lemons and picked number1 lemons from the lemon tree . How many lemons were picked in total ?,Sally picked number0 lemons and Mary picked number1 lemons from the lemon tree . How many lemons were picked in total ?,7.0 9.0,+ number0 number1,16.0,"[1, 2, 3, 6, 7, 8, 18, 19, 20]",Sally picked number0 lemons and Mary picked number1 lemons from the lemon tree .,How many lemons were picked in total ?
734,"On a recent trip to , we averaged number0 miles per hour . On the return trip we averaged number1 miles per hour . Determine the average speed of the trip to and back .","On a recent trip to CA , we averaged number0 miles per hour . On the return trip we averaged number1 miles per hour . Determine the average speed of the trip to CA and back .",50.0 60.0,/ + number0 number1 2.0,54.545,"[8, 9, 10, 19, 20, 21, 33, 34, 35]","On a recent trip to CA , we averaged number0 miles per hour . On the return trip we averaged number1 miles per hour .",Determine the average speed of the trip to CA and back .
735,found number0 seashells on the beach . he gave number1 of the seashells . How many seashells does he now have ?,Tom found number0 seashells on the beach . he gave Jessica number1 of the seashells . How many seashells does he now have ?,5.0 2.0,- number0 number1,3.0,"[1, 2, 3, 10, 11, 12, 20, 21, 22]",Tom found number0 seashells on the beach . he gave Jessica number1 of the seashells .,How many seashells does he now have ?
736,was working as a sacker at a grocery store where he made number0 dollars an hour . On he worked number1 hours and on he worked number2 hours . How much money did make in those two days ?,Edward was working as a sacker at a grocery store where he made number0 dollars an hour . On Monday he worked number1 hours and on Tuesday he worked number2 hours . How much money did Edward make in those two days ?,6.0 3.0 5.0,* number0 + number1 number2,48.0,"[12, 13, 14, 21, 22, 23, 28, 29, 30, 39, 40, 41]",Edward was working as a sacker at a grocery store where he made number0 dollars an hour . On Monday he worked number1 hours and on Tuesday he worked number2 hours .,How much money did Edward make in those two days ?
737,"A waiter had number0 customers in his section . If number1 of them left and the rest of his tables had number2 people at each table , how many tables did he have ?","A waiter had number0 customers in his section . If number1 of them left and the rest of his tables had number2 people at each table , how many tables did he have ?",44.0 12.0 8.0,/ - number0 number1 number2,4.0,"[2, 3, 4, 9, 10, 11, 20, 21, 22, 30, 31, 32]","A waiter had number0 customers in his section . If number1 of them left and the rest of his tables had number2 people at each table ,",how many tables did he have ?
738,"has number0 oranges stored in boxes . If there are number1 boxes , how many oranges must go in each box ?","Louise has number0 oranges stored in boxes . If there are number1 boxes , how many oranges must go in each box ?",42.0 7.0,/ number0 number1,6.0,"[1, 2, 3, 10, 11, 12, 19, 20, 21]","Louise has number0 oranges stored in boxes . If there are number1 boxes ,",how many oranges must go in each box ?
739,"baked number0 cupcakes for her school 's bake sale . If her brother , , ate number1 of them how many packages could she make if she put number2 cupcake in each package ?","Isabel baked number0 cupcakes for her school 's bake sale . If her brother , Todd , ate number1 of them how many packages could she make if she put number2 cupcake in each package ?",39.0 21.0 3.0,/ - number0 number1 number2,6.0,"[1, 2, 3, 17, 18, 19, 29, 30, 31, 32, 33, 34]","Isabel baked number0 cupcakes for her school 's bake sale . If her brother , Todd , ate number1 of them",how many packages could she make if she put number2 cupcake in each package ?
740,"Uncle bought number0 ice cream sandwiches . If he wants to give them to his number1 hungry nieces , how many can each niece get ?","Uncle Dave bought number0 ice cream sandwiches . If he wants to give them to his number1 hungry nieces , how many can each niece get ?",143.0 11.0,/ number0 number1,13.0,"[2, 3, 4, 15, 16, 17, 23, 24, 25]","Uncle Dave bought number0 ice cream sandwiches . If he wants to give them to his number1 hungry nieces ,",how many can each niece get ?
741,In fourth grade there were number0 students at the start of the year . During the year number1 students left and number2 new students came to school . How many students were in fourth grade at the end ?,In fourth grade there were number0 students at the start of the year . During the year number1 students left and number2 new students came to school . How many students were in fourth grade at the end ?,11.0 6.0 42.0,- + number0 number2 number1,47.0,"[4, 5, 6, 16, 17, 18, 20, 21, 22, 35, 36, 37]",In fourth grade there were number0 students at the start of the year . During the year number1 students left and number2 new students came to school .,How many students were in fourth grade at the end ?
742,has number0 bananas . She gets number1 more from . many bananas does have in all ?,Tina has number0 bananas . She gets number1 more from Joyce . How many bananas does Tina have in all ?,82.0 3.0,+ number0 number1,85.0,"[1, 2, 3, 6, 7, 8, 17, 18, 19]",Tina has number0 bananas . She gets number1 more from Joyce .,How many bananas does Tina have in all ?
743,There were number0 boys and number1 girls on the playground at recess . How many children were on the playground at recess ?,There were number0 boys and number1 girls on the playground at recess . How many children were on the playground at recess ?,27.0 35.0,+ number0 number1,62.0,"[1, 2, 3, 4, 5, 6, 19, 20, 21]",There were number0 boys and number1 girls on the playground at recess .,How many children were on the playground at recess ?
744,'s high school played number0 basketball games this year . The team won most of their games . They were defeated during number1 games . How many games did they win ?,Sara 's high school played number0 basketball games this year . The team won most of their games . They were defeated during number1 games . How many games did they win ?,12.0 4.0,- number0 number1,8.0,"[4, 5, 6, 22, 23, 24, 29, 30, 31]",Sara 's high school played number0 basketball games this year . The team won most of their games . They were defeated during number1 games .,How many games did they win ?
745,has number0 packages of gum . There are number1 pieces in each package . How many pieces of gum does have ?,Robin has number0 packages of gum . There are number1 pieces in each package . How many pieces of gum does Robin have ?,9.0 15.0,* number0 number1,135.0,"[1, 2, 3, 8, 9, 10, 20, 21, 22]",Robin has number0 packages of gum . There are number1 pieces in each package .,How many pieces of gum does Robin have ?
746,"went to number0 football games this month . He went to number1 games last month , and plans to go to number2 games next month . How many games will he attend in all ?","Jason went to number0 football games this month . He went to number1 games last month , and plans to go to number2 games next month . How many games will he attend in all ?",11.0 17.0 16.0,+ + number0 number1 number2,44.0,"[2, 3, 4, 11, 12, 13, 21, 22, 23, 32, 33, 34]","Jason went to number0 football games this month . He went to number1 games last month , and plans to go to number2 games next month .",How many games will he attend in all ?
747,can read number0 books a day . reads every and . many books would read in number1 weeks ?,John can read number0 books a day . John reads every Monday and Tuesday . How many books would John read in number1 weeks ?,4.0 6.0,* + number0 number0 number1,48.0,"[2, 3, 4, 21, 22, 23, 21, 22, 23]",John can read number0 books a day . John reads every Monday and Tuesday .,How many books would John read in number1 weeks ?
