,Question,orig_Question,Numbers,Equation,Answer,group_nums,Body,Ques_Statement
661, number0 . number1 of 's . How many now ?,Fred has number0 baseball cards . Keith bought number1 of Fred 's baseball cards . How many baseball cards does Fred have now ?,40.0 22.0,- number0 number1,18.0,"[1, 2, 3, 7, 8, 9, 20, 21, 22]",Fred has number0 baseball cards . Keith bought number1 of Fred 's baseball cards .,How many baseball cards does Fred have now ?
662," While on , number0 at the and number1 at the . If she later number2 of the , how many from her she still ?","While on vacation , Nancy took number0 pictures at the zoo and number1 at the museum . If she later deleted number2 of the pictures , how many pictures from her vacation did she still have ?",49.0 8.0 38.0,- + number0 number1 number2,19.0,"[5, 6, 7, 11, 12, 13, 20, 21, 22, 33, 34, 35]","While on vacation , Nancy took number0 pictures at the zoo and number1 at the museum . If she later deleted number2 of the pictures ,",how many pictures from her vacation did she still have ?
663," for her 's . She number0 of , number1 of , and number2 of . How many of ?","Kendra made punch for her friend 's birthday party . She used number0 gallon of grape juice , number1 gallon of cranberry juice , and number2 gallon of club soda . How many gallons of punch did Kendra make ?",0.25 0.375 0.125,+ + number0 number1 number2,0.75,"[11, 12, 13, 17, 18, 19, 24, 25, 26, 36, 37, 38]","Kendra made punch for her friend 's birthday party . She used number0 gallon of grape juice , number1 gallon of cranberry juice , and number2 gallon of club soda .",How many gallons of punch did Kendra make ?
664, s number0 long . By the of the her number1 long . How much she ?,Isabella ’ s hair is number0 inches long . By the end of the year her hair is number1 inches long . How much hair did she grow ?,18.0 24.0,- number1 number0,6.0,"[3, 4, 5, 16, 17, 18, 24, 25, 26]",Isabella ’ s hair is number0 inches long . By the end of the year her hair is number1 inches long .,How much hair did she grow ?
665," number0 from her and number1 from her to . If she the into number2 different with the same of in each , how many in each of the ?","Katie uploaded number0 pictures from her phone and number1 from her camera to facebook . If she sorted the pics into number2 different albums with the same amount of pics in each album , how many pictures were in each of the albums ?",30.0 51.0 9.0,/ + number0 number1 number2,9.0,"[1, 2, 3, 7, 8, 9, 20, 21, 22, 40, 41, 42]","Katie uploaded number0 pictures from her phone and number1 from her camera to facebook . If she sorted the pics into number2 different albums with the same amount of pics in each album ,",how many pictures were in each of the albums ?
666, There number0 and number1 in the . number2 in the . How many now there in ?,There are number0 pencils and number1 crayons in the drawer . Joan placed number2 pencils in the drawer . How many pencils are now there in total ?,33.0 44.0 27.0,+ number0 number2,60.0,"[1, 2, 3, 4, 5, 6, 12, 13, 14, 24, 25, 26]",There are number0 pencils and number1 crayons in the drawer . Joan placed number2 pencils in the drawer .,How many pencils are now there in total ?
667, There number0 and number1 popular currently in the . will number2 maple . How many will the when the ?,There are number0 maple trees and number1 popular trees currently in the park . Park workers will plant number2 maple trees today . How many maple trees will the park have when the workers are finished ?,2.0 5.0 9.0,+ number0 number2,11.0,"[1, 2, 3, 5, 6, 7, 17, 18, 19, 33, 34, 35]",There are number0 maple trees and number1 popular trees currently in the park . Park workers will plant number2 maple trees today .,How many maple trees will the park have when the workers are finished ?
668," On number0 consecutive , a number1 , number2 , number3 . What number the total net ?","On number0 consecutive passes , a football team gain number1 yards , loses number2 yards , gains number3 yards . What number represents the total net net yardage ?",3.0 7.0 31.0 24.0,+ - number1 number2 number3,0.0,"[0, 1, 2, 8, 9, 10, 12, 13, 14, 16, 17, 18, 25, 26, 27]","On number0 consecutive passes , a football team gain number1 yards , loses number2 yards , gains number3 yards .",What number represents the total net net yardage ?
669, number0 in her . Her her number1 more . How many now ?,Mary had number0 nickels in her bank . Her dad gave her number1 more nickels . How many nickels does Mary have now ?,7.0 5.0,+ number0 number1,12.0,"[1, 2, 3, 11, 12, 13, 20, 21, 22]",Mary had number0 nickels in her bank . Her dad gave her number1 more nickels .,How many nickels does Mary have now ?
670, number0 . number1 . How many they together ?,Tim has number0 books . Sam has number1 books . How many books do they have together ?,44.0 52.0,+ number0 number1,96.0,"[1, 2, 3, 6, 7, 8, 14, 15, 16]",Tim has number0 books . Sam has number1 books .,How many books do they have together ?
671, number0 to a . She number1 . How many will each ?,Martha is inviting number0 friends to a party . She has number1 cookies . How many cookies will each friend get ?,4.0 12.0,/ number1 number0,3.0,"[2, 3, 4, 10, 11, 12, 18, 19, 20]",Martha is inviting number0 friends to a party . She has number1 cookies .,How many cookies will each friend get ?
672, the from her to the . It number0 . How many will on her to the if she to the number1 ?,Mrs. Hilt measured the distance from her desk to the water fountain . It was number0 feet . How many feet will Mrs. Hilt walk on her trips to the fountain if she goes to the water fountain number1 times today ?,30.0 4.0,* number0 number1,120.0,"[14, 15, 16, 39, 40, 41, 40, 41, 42]",Mrs. Hilt measured the distance from her desk to the water fountain . It was number0 feet .,How many feet will Mrs. Hilt walk on her trips to the fountain if she goes to the water fountain number1 times today ?
673," At a each $ number0 and free . If a of number1 in and number2 , how much would it for the to ?","At a restaurant each adult meal costs $ number0 and kids eat free . If a group of number1 people came in and number2 were kids , how much would it cost for the group to eat ?",8.0 11.0 2.0,* number0 - number1 number2,72.0,"[7, 8, 9, 17, 18, 19, 22, 23, 24, 34, 35, 36]","At a restaurant each adult meal costs $ number0 and kids eat free . If a group of number1 people came in and number2 were kids ,",how much would it cost for the group to eat ?
674," number0 . If she away number1 of them , but then number2 more , how many would she total ?","Faye had number0 coloring books . If she gave away number1 of them , but then bought number2 more , how many would she have total ?",34.0 3.0 48.0,- + number0 number2 number1,79.0,"[1, 2, 3, 9, 10, 11, 16, 17, 18, 23, 24, 25]","Faye had number0 coloring books . If she gave away number1 of them , but then bought number2 more ,",how many would she have total ?
675," number0 number1 per . The first number2 of free . Each thereafter number3 . For a of number4 , how many over number5 the in ?","number0 cell phone plan costs number1 dollars per month . The first number2 minutes of use are free . Each minute thereafter costs number3 dollars . For a bill of number4 dollars , how many minutes over number5 was the cell phone in use ?",1.0 49.95 2500.0 0.25 112.45 2500.0,/ - number4 number1 number3,250.0,"[0, 1, 4, 5, 6, 11, 12, 13, 22, 23, 24, 29, 30, 31, 36, 37, 38, 41, 42, 43]","number0 cell phone plan costs number1 dollars per month . The first number2 minutes of use are free . Each minute thereafter costs number3 dollars . For a bill of number4 dollars ,",how many minutes over number5 was the cell phone in use ?
676," If number0 at number1 per , how long ?","If Heather bicycled number0 kilometers at number1 kilometers per hour , how long was Heather bicycling ?",40.0 8.0,/ number0 number1,5.0,"[2, 3, 4, 5, 6, 7, 13, 14, 15]","If Heather bicycled number0 kilometers at number1 kilometers per hour ,",how long was Heather bicycling ?
677, number0 . He number1 more from . How many in all ?,Eugene has number0 pencils . He gets number1 more from Joyce . How many pencils does Eugene have in all ?,51.0 6.0,+ number0 number1,57.0,"[1, 2, 3, 6, 7, 8, 17, 18, 19]",Eugene has number0 pencils . He gets number1 more from Joyce .,How many pencils does Eugene have in all ?
678, number0 . He some more for his . Then he number1 . How many for his ?,James had number0 stickers . He got some more stickers for his birthday . Then he had number1 stickers . How many stickers did James get for his birthday ?,39.0 61.0,- number1 number0,22.0,"[1, 2, 3, 16, 17, 18, 28, 29, 30]",James had number0 stickers . He got some more stickers for his birthday . Then he had number1 stickers .,How many stickers did James get for his birthday ?
679, There number0 and some on the . There number1 altogether . How many on the ?,There are number0 boys and some girls on the playground . There are number1 children altogether . How many girls are on the playground ?,40.0 117.0,- number1 number0,77.0,"[1, 2, 3, 12, 13, 14, 21, 22, 23]",There are number0 boys and some girls on the playground . There are number1 children altogether .,How many girls are on the playground ?
680, There number0 in the . number1 in the . How many now there in ?,There are number0 crayons in the drawer . Benny placed number1 crayons in the drawer . How many crayons are now there in total ?,9.0 3.0,+ number0 number1,12.0,"[1, 2, 3, 9, 10, 11, 21, 22, 23]",There are number0 crayons in the drawer . Benny placed number1 crayons in the drawer .,How many crayons are now there in total ?
681," his 's . He a for $ number0 , and a which $ number1 . $ number2 in his . How much at the ?","Dan joined his school 's band . He bought a clarinet for $ number0 , and a song book which was $ number1 . Dan found $ number2 in his pocket . How much did Dan spend at the music store ?",130.3 11.24 12.32,+ number0 number1,141.54,"[12, 13, 14, 21, 22, 23, 26, 27, 28, 38, 39, 40]","Dan joined his school 's band . He bought a clarinet for $ number0 , and a song book which was $ number1 . Dan found $ number2 in his pocket .",How much did Dan spend at the music store ?
682," number0 and number1 . If he the among number2 , how many each ?","Ryan has number0 marbles and number1 blocks . If he shares the marbles among number2 friends , how many marbles does each friend get ?",72.0 17.0 9.0,/ number0 number2,8.0,"[1, 2, 3, 4, 5, 6, 13, 14, 15, 21, 22, 23]","Ryan has number0 marbles and number1 blocks . If he shares the marbles among number2 friends ,",how many marbles does each friend get ?
683, number0 in his . His number1 of his . How many dimes now ?,Fred had number0 dimes in his bank . His sister borrowed number1 of his dimes . How many dimes does Fred have now ?,7.0 3.0,- number0 number1,4.0,"[1, 2, 3, 10, 11, 12, 20, 21, 22]",Fred had number0 dimes in his bank . His sister borrowed number1 of his dimes .,How many dimes does Fred have now ?
