,Question,orig_Question,Numbers,Equation,Answer,group_nums,Body,Ques_Statement
882, haley tv for number0 hours on saturday and number1 hours on sunday . how many hours watch tv total ?,haley watched tv for number0 hours on saturday and number1 hours on sunday . how many hours did haley watch tv total ?,6 3,+ number0 number1,9.0,"[1, 3, 4, 5, 8, 9, 10, 19, 20, 21]",haley watched tv for number0 hours on saturday and number1 hours on sunday .,how many hours did haley watch tv total ?
883, victor $ number0 . for his allowance he another $ number1 . how much money he total ?,victor had $ number0 . for his allowance he got another $ number1 . how much money does he have total ?,10 8,+ number0 number1,18.0,"[1, 2, 3, 9, 11, 12, 18, 19, 20]",victor had $ number0 . for his allowance he got another $ number1 .,how much money does he have total ?
884, for halloween frank number0 pounds of candy and gwen number1 pounds of candy . what the combined weight they ?,for halloween frank got number0 pounds of candy and gwen got number1 pounds of candy . what is the combined weight they received ?,10 7,+ number0 number1,17.0,"[3, 4, 5, 10, 11, 12, 20, 21, 22]",for halloween frank got number0 pounds of candy and gwen got number1 pounds of candy .,what is the combined weight they received ?
885, a store number0 cold drinks and number1 hot drinks . how many drinks they total ?,a store sold number0 cold drinks and number1 hot drinks . how many drinks did they sell total ?,8 3,+ number0 number1,11.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 15, 16, 17]",a store sold number0 cold drinks and number1 hot drinks .,how many drinks did they sell total ?
886, a pet store number0 kittens . if they another number1 how many would they ?,a pet store had number0 kittens . if they got another number1 kittens how many would they have total ?,6 3,+ number0 number1,9.0,"[2, 3, 4, 5, 10, 11, 12, 16, 17, 18]",a pet store had number0 kittens . if they got another number1 kittens,how many would they have total ?
887, faye number0 books . if she number1 more at a yard sale how many would she total ?,faye had number0 books . if she bought number1 more at a yard sale how many would she have total ?,7 12,+ number0 number1,19.0,"[1, 2, 3, 7, 8, 9, 17, 18, 19]",faye had number0 books . if she bought number1 more at a yard sale,how many would she have total ?
888, john number0 shirts . later he number1 more shirts . how many shirts john ?,john has number0 shirts . later he bought number1 more shirts . how many shirts does john have total ?,12 4,+ number0 number1,16.0,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 16, 17, 18]",john has number0 shirts . later he bought number1 more shirts .,how many shirts does john have total ?
889, roger to the movies number0 times last year and number1 times this year . how many times roger to the movies all together ?,roger went to the movies number0 times last year and number1 times this year . how many times did roger go to the movies all together ?,15 3,+ number0 number1,18.0,"[1, 4, 5, 6, 9, 10, 11, 23, 24, 25]",roger went to the movies number0 times last year and number1 times this year .,how many times did roger go to the movies all together ?
890, victor number0 books . during the book fair he number1 more . how many books victor total ?,victor had number0 books . during the book fair he bought number1 more . how many books did victor have total ?,9 3,+ number0 number1,12.0,"[1, 2, 3, 5, 10, 11, 12, 18, 19, 20]",victor had number0 books . during the book fair he bought number1 more .,how many books did victor have total ?
891, katie number0 pencils in her desk and number1 more in her backpack . how many she total ?,katie had number0 pencils in her desk and number1 more in her backpack . how many did she have total ?,12 3,+ number0 number1,15.0,"[1, 2, 3, 7, 8, 9, 17, 18, 19]",katie had number0 pencils in her desk and number1 more in her backpack .,how many did she have total ?
892, debby number0 pounds of flour . if she another number1 how many pounds would she total ?,debby had number0 pounds of flour . if she bought another number1 pounds how many pounds would she have total ?,12 4,+ number0 number1,16.0,"[1, 2, 3, 7, 10, 11, 12, 17, 18, 19]",debby had number0 pounds of flour . if she bought another number1 pounds,how many pounds would she have total ?
893, at the fair haley on number0 rides in the day and number1 at night . how many rides haley on total ?,at the fair haley went on number0 rides in the day and number1 at night . how many rides did haley go on total ?,6 3,+ number0 number1,9.0,"[1, 5, 6, 7, 11, 12, 13, 21, 22, 23]",at the fair haley went on number0 rides in the day and number1 at night .,how many rides did haley go on total ?
894, jerry number0 video games . for his birthday he number1 more . how many games jerry total ?,jerry owned number0 video games . for his birthday he got number1 more . how many games did jerry have total ?,7 2,+ number0 number1,9.0,"[1, 2, 3, 4, 5, 10, 11, 12, 18, 19, 20]",jerry owned number0 video games . for his birthday he got number1 more .,how many games did jerry have total ?
895, there number0 people on the bus . at the next stop number1 more people on the bus . how many people there on the bus now ?,there were number0 people on the bus . at the next stop number1 more people got on the bus . how many people are there on the bus now ?,10 3,+ number0 number1,13.0,"[1, 2, 3, 4, 11, 12, 13, 15, 26, 27, 28]",there were number0 people on the bus . at the next stop number1 more people got on the bus .,how many people are there on the bus now ?
896, a waiter number0 customers to on . if number1 customers and he another number2 customers how many customers would he ?,a waiter had number0 customers to wait on . if number1 customers left and he got another number2 customers how many customers would he have ?,47 41 20,+ - number0 number1 number2,26.0,"[2, 3, 4, 6, 9, 10, 11, 15, 16, 17, 18, 22, 23, 24]",a waiter had number0 customers to wait on . if number1 customers left and he got another number2 customers,how many customers would he have ?
897, a teacher number0 worksheets to . if she number1 but then another number2 in how many worksheets would she to ?,a teacher had number0 worksheets to grade . if she graded number1 but then another number2 were turned in how many worksheets would she have to grade ?,38 4 15,+ - number0 number1 number2,49.0,"[2, 3, 4, 10, 11, 12, 14, 15, 16, 24, 25, 26]",a teacher had number0 worksheets to grade . if she graded number1 but then another number2 were turned in,how many worksheets would she have to grade ?
898, a book store number0 books in the bargin bin . if they number1 books but then number2 more in the bin how many books would in the bin ?,a book store had number0 books in the bargin bin . if they sold number1 books but then put number2 more in the bin how many books would be in the bin ?,4 3 10,+ - number0 number1 number2,11.0,"[2, 3, 4, 5, 13, 14, 15, 18, 19, 20, 29, 30, 31]",a book store had number0 books in the bargin bin . if they sold number1 books but then put number2 more in the bin,how many books would be in the bin ?
899, bianca number0 books . if she away number1 of them but then number2 more how many would she total ?,bianca had number0 coloring books . if she gave away number1 of them but then bought number2 more how many would she have total ?,45 6 20,+ - number0 number1 number2,59.0,"[1, 2, 3, 4, 9, 10, 11, 15, 16, 17, 21, 22, 23]",bianca had number0 coloring books . if she gave away number1 of them but then bought number2 more,how many would she have total ?
900, adam number0 books . if he number1 of them and the money he to number2 new books how many books would ?,adam had number0 books . if he sold number1 of them and used the money he earned to buy number2 new books how many books would adam have ?,33 11 23,+ - number0 number1 number2,45.0,"[1, 2, 3, 7, 8, 9, 13, 15, 18, 19, 20, 21, 22, 25, 26, 27]",adam had number0 books . if he sold number1 of them and used the money he earned to buy number2 new books,how many books would adam have ?
901, robin number0 songs on her number1 player . if she number2 old songs from it and then number3 new songs how many songs she on her number4 player ?,robin had number0 songs on her number1 player . if she deleted number2 old songs from it and then added number3 new songs how many songs does she have on her number4 player ?,30 3 8 10 3,+ - number0 number2 number3,32.0,"[32, 1, 2, 3, 4, 10, 11, 12, 13, 14, 15, 19, 20, 21, 22, 30, 31]",robin had number0 songs on her number1 player . if she deleted number2 old songs from it and then added number3 new songs,how many songs does she have on her number4 player ?
902, the school cafeteria number0 apples . if they number1 to lunch for the students and then number2 more how many apples would they ?,the school cafeteria had number0 apples . if they used number1 to make lunch for the students and then bought number2 more how many apples would they have ?,17 2 23,+ - number0 number1 number2,38.0,"[3, 4, 5, 9, 10, 11, 16, 19, 20, 21, 25, 26, 27]",the school cafeteria had number0 apples . if they used number1 to make lunch for the students and then bought number2 more,how many apples would they have ?
