,Question,orig_Question,Numbers,Equation,Answer,group_nums,Grade,Type,Body,Ques_Statement
436, tom plans to number0 watches the rate number1 watches day how many days he to the watches ?,if tom plans to fix number0 watches at the rate of number1 watches per day how many days does he need to fix the watches ?,158 12,/ number0 number1,13.166666666666666,"[4, 5, 6, 10, 11, 12, 13, 22, 23, 24]",4,Ceil-Division,if tom plans to fix number0 watches at the rate of number1 watches per day,how many days does he need to fix the watches ?
437, the capacity a tank number0 gallons . a company number1 gallons oil how many tanks to all the oil ?,the capacity of a tank is number0 gallons . if a company bought number1 gallons of oil how many tanks are needed to hold all the oil ?,32 728,/ number1 number0,22.75,"[3, 5, 6, 7, 12, 13, 14, 24, 25, 26]",4,Ceil-Division,the capacity of a tank is number0 gallons . if a company bought number1 gallons of oil,how many tanks are needed to hold all the oil ?
438, mrs. smith number0 strawberries to number1 girls equally . how many strawberries each girl ?,mrs. smith gave number0 strawberries to number1 girls equally . how many strawberries did each girl get ?,53 8,/ number0 number1,6.625,"[1, 2, 3, 4, 5, 6, 7, 14, 15, 16]",3,Floor-Division,mrs. smith gave number0 strawberries to number1 girls equally .,how many strawberries did each girl get ?
439, tom $ number0 and he to many folders he could . number1 folder costs $ number2 how many folders can ?,tom had $ number0 and he wanted to buy as many folders as he could . if number1 folder costs $ number2 how many folders can tom buy ?,19 1 2,/ number0 number2,9.5,"[1, 2, 3, 4, 16, 17, 18, 20, 21, 22, 25, 26, 27]",3,Floor-Division,tom had $ number0 and he wanted to buy as many folders as he could . if number1 folder costs $ number2,how many folders can tom buy ?
440, number0 students hiking . each school- bus can number1 students . how many school-buses ?,number0 students are going hiking . each school- bus can take number1 students . how many school-buses are needed ?,86 9,/ number0 number1,9.555555555555555,"[0, 1, 3, 4, 6, 10, 11, 12, 16, 17, 18]",3,Floor-Division,number0 students are going hiking . each school- bus can take number1 students .,how many school-buses are needed ?
441, there number0 laptops the shop and mike them equally number1 rows . how many laptops there each row ?,there were number0 laptops in the shop and mike divided them equally into number1 rows . how many laptops are there in each row ?,44 5,/ number0 number1,8.8,"[1, 2, 3, 4, 12, 13, 14, 21, 22, 23]",3,Floor-Division,there were number0 laptops in the shop and mike divided them equally into number1 rows .,how many laptops are there in each row ?
442, there number0 dogs the farm . they number1 dog-houses equally . how many dogs there each dog-house ?,there are number0 dogs in the farm . they live in number1 dog-houses equally . how many dogs are there in each dog-house ?,22 5,/ number0 number1,4.4,"[1, 2, 3, 4, 10, 11, 12, 20, 21, 22]",3,Floor-Division,there are number0 dogs in the farm . they live in number1 dog-houses equally .,how many dogs are there in each dog-house ?
443, divide number0 balloons number1 equal groups . how many balloons there each group ?,divide number0 balloons into number1 equal groups . how many balloons are there in each group ?,39 7,/ number0 number1,5.571428571428571,"[0, 1, 2, 3, 4, 5, 6, 13, 14, 15]",3,Floor-Division,divide number0 balloons into number1 equal groups .,how many balloons are there in each group ?
444, the school number0 basketballs and them number1 classes equally . how many basketballs each class get ?,the school bought number0 basketballs and distribute them into number1 classes equally . how many basketballs did each class get ?,54 7,/ number0 number1,7.714285714285714,"[1, 2, 3, 4, 6, 8, 9, 10, 17, 18, 19]",3,Floor-Division,the school bought number0 basketballs and distribute them into number1 classes equally .,how many basketballs did each class get ?
445, there number0 students the class . the teacher them number1 equal groups . how many students there each group ?,there are number0 students in the class . the teacher divided them into number1 equal groups . how many students are there in each group ?,32 5,/ number0 number1,6.4,"[1, 2, 3, 4, 6, 12, 13, 14, 15, 22, 23, 24]",3,Floor-Division,there are number0 students in the class . the teacher divided them into number1 equal groups .,how many students are there in each group ?
446, a transport company number0 tons oil . a large barrel can number1 tons oil and a small barrel can number2 tons oil . order to the least number barrels and every barrel fully how many large barrels should ?,a transport company bought number0 tons of oil . a large barrel can hold number1 tons of oil and a small barrel can hold number2 tons of oil . in order to use the least number of barrels and have every barrel fully occupied how many large barrels should be used ?,95 6 5,/ number0 number1,15.833333333333334,"[3, 4, 5, 40, 13, 14, 15, 48, 49, 50, 23, 24, 25]",5,Floor-Division,a transport company bought number0 tons of oil . a large barrel can hold number1 tons of oil and a small barrel can hold number2 tons of oil . in order to use the least number of barrels and have every barrel fully occupied,how many large barrels should be used ?
447, number0 students number1 portfolios paintings . each student should the same number portfolios . how many portfolios paintings will each them ?,number0 students split number1 portfolios of paintings . each student should get the same number of portfolios . how many portfolios of paintings will each of them get ?,15 122,/ number1 number0,8.133333333333333,"[0, 1, 2, 3, 4, 8, 9, 24, 25, 26, 27]",5,Floor-Division,number0 students split number1 portfolios of paintings . each student should get the same number of portfolios .,how many portfolios of paintings will each of them get ?
448, number0 students teams a mountaineering competition . each team should number1 students . how many teams can they ?,number0 students are forming teams for a mountaineering competition . each team should have number1 students . how many teams can they form ?,172 18,/ number0 number1,9.555555555555555,"[0, 1, 3, 10, 13, 14, 15, 20, 21, 22]",5,Floor-Division,number0 students are forming teams for a mountaineering competition . each team should have number1 students .,how many teams can they form ?
449, mr. lee to number0 tons his fruits . a large truck can number1 tons fruits and small truck can number2 tons . order to the least number trucks and every truck fully how many large trucks should ?,mr. lee wants to load number0 tons of his fruits . a large truck can load number1 tons of fruits and small truck can load number2 tons . in order to use the least number of trucks and have every truck fully occupied how many large trucks should be used ?,134 15 7,/ number0 number1,8.933333333333334,"[4, 5, 6, 39, 13, 15, 16, 17, 47, 48, 49, 24, 25, 26]",5,Floor-Division,mr. lee wants to load number0 tons of his fruits . a large truck can load number1 tons of fruits and small truck can load number2 tons . in order to use the least number of trucks and have every truck fully occupied,how many large trucks should be used ?
450, a tourist group number0 people . a hotel they to some large rooms number1 people each and some small rooms number2 each . order to the least number rooms and every room fully how many large rooms should ?,a tourist group has number0 people . at a hotel they want to rent some large rooms for number1 people each and some small rooms for number2 each . in order to rent the least number of rooms and have every room fully occupied how many large rooms should be rented ?,26 3 2,/ number0 number1,8.666666666666666,"[3, 4, 5, 40, 48, 17, 18, 19, 20, 49, 50, 25, 26, 27]",5,Floor-Division,a tourist group has number0 people . at a hotel they want to rent some large rooms for number1 people each and some small rooms for number2 each . in order to rent the least number of rooms and have every room fully occupied,how many large rooms should be rented ?
451, a ballet class to its number0 members some large groups number1 members each and some small groups number2 members each . order to the least number groups how many large groups should ?,a ballet class wants to divide its number0 members into some large groups at number1 members each and some small groups at number2 members each . in order to make the least number of groups how many large groups should be made ?,90 7 3,/ number0 number1,12.857142857142858,"[5, 6, 7, 8, 39, 40, 41, 13, 14, 15, 16, 21, 22, 23, 24]",5,Floor-Division,a ballet class wants to divide its number0 members into some large groups at number1 members each and some small groups at number2 members each . in order to make the least number of groups,how many large groups should be made ?
452, there number0 ml tea a pot . anna the tea some cups . there number1 ml tea each cup how many cups tea ?,there was number0 ml of tea in a pot . anna poured the tea into some cups . if there were number1 ml of tea in each cup how many cups were filled with tea ?,1050 65,/ number0 number1,16.153846153846153,"[32, 1, 2, 3, 33, 34, 20, 21, 22, 26]",5,Floor-Division,there was number0 ml of tea in a pot . anna poured the tea into some cups . if there were number1 ml of tea in each cup,how many cups were filled with tea ?
453, nick $ number0 . nick $ number1 more how much ?,nick saved $ number0 . if nick saved $ number1 more than lee how much did lee save ?,68.50 25.43,- number0 number1,43.07,"[1, 2, 3, 7, 8, 9, 10, 15, 16, 17]",4,Subtraction,nick saved $ number0 . if nick saved $ number1 more than lee,how much did lee save ?
454, dave $ number0 . sara $ number1 . how much more money earn sara ?,dave earned $ number0 . sara earned $ number1 . how much more money did dave earn than sara ?,53.90 39.33,- number0 number1,14.57,"[1, 2, 3, 6, 7, 8, 16, 17, 18]",4,Difference,dave earned $ number0 . sara earned $ number1 .,how much more money did dave earn than sara ?
455, i another number my machine . the machine number0 and then number1 the number number2 the machine . what number i put ?,i put another number into my machine . the machine added number0 and then subtracted number1 the number number2 came out of the machine . what number did i put in ?,15 6 35,- + number2 number1 number0,26.0,"[1, 4, 10, 11, 12, 14, 15, 16, 18, 19, 20, 28, 29, 30]",2,TVQ-Initial,i put another number into my machine . the machine added number0 and then subtracted number1 the number number2 came out of the machine .,what number did i put in ?
