,Question,orig_Question,Numbers,Equation,Answer,group_nums,Grade,Type,Body,Ques_Statement
582, at a bus stop number0 people got off the bus . now there were number1 people on the bus . what 's the difference between the number of people getting off the bus and still on the bus ?,at a bus stop number0 people got off the bus . now there were number1 people on the bus . what 's the difference between the number of people getting off the bus and still on the bus ?,5 90,- number1 number0,85.0,"[2, 3, 4, 5, 6, 35, 36, 37, 13, 14, 15]",2,Difference,at a bus stop number0 people got off the bus . now there were number1 people on the bus .,what 's the difference between the number of people getting off the bus and still on the bus ?
583, a fast food restaurant had number0 hotdogs . after selling some they had number1 left . what 's the difference between the number of hotdogs before selling and after selling ?,a fast food restaurant had number0 hotdogs . after selling some they had number1 left . what 's the difference between the number of hotdogs before selling and after selling ?,91 20,- number0 number1,71.0,"[4, 5, 6, 12, 13, 14, 27, 28, 29]",2,Difference,a fast food restaurant had number0 hotdogs . after selling some they had number1 left .,what 's the difference between the number of hotdogs before selling and after selling ?
584, if number0 pack of gum costs $ number1 many packs of gum can you buy with $ number2 ?,if number0 pack of gum costs $ number1 how many packs of gum can you buy with $ number2 ?,1 2 16,/ number2 number1,8.0,"[0, 1, 2, 5, 6, 7, 8, 16, 17, 18, 19]",3,Common-Division,if number0 pack of gum costs $ number1,how many packs of gum can you buy with $ number2 ?
585, kim wants to buy a new watch that costs $ number0 . much change does she receive if she gives the cashier $ number1 ?,kim wants to buy a new watch that costs $ number0 . how much change does she receive if she gives the cashier $ number1 ?,87.60 100,- number1 number0,12.4,"[9, 10, 22, 23, 24, 25]",5,Subtraction,kim wants to buy a new watch that costs $ number0 .,how much change does she receive if she gives the cashier $ number1 ?
586, after paying $ number0 for a drink bryon has $ number1 . much money did he have before buying the drink ?,after paying $ number0 for a drink bryon has $ number1 . how much money did he have before buying the drink ?,2.30 17.15,+ number0 number1,19.45,"[1, 2, 3, 4, 8, 9, 10, 19, 20, 21]",5,Addition,after paying $ number0 for a drink bryon has $ number1 .,how much money did he have before buying the drink ?
587, if number0 round costs $ number1 many rounds of golf can you play with $ number2 ?,if number0 round costs $ number1 how many rounds of golf can you play with $ number2 ?,1 80 400,/ number2 number1,5.0,"[0, 1, 2, 3, 4, 5, 6, 14, 15, 16, 17]",3,Common-Division,if number0 round costs $ number1,how many rounds of golf can you play with $ number2 ?
588, last week adam ran number0 miles more than katie . adam ran number1 miles . many miles did katie run ?,last week adam ran number0 miles more than katie . adam ran number1 miles . how many miles did katie run ?,25 35,- number1 number0,10.0,"[1, 3, 4, 5, 11, 12, 13, 18, 19, 20]",3,Subtraction,last week adam ran number0 miles more than katie . adam ran number1 miles .,how many miles did katie run ?
589, last week howard had number0 dollars . he washed windows over the weekend and now has number1 dollars . much money did he make washing windows ?,last week howard had number0 dollars . he washed windows over the weekend and now has number1 dollars . how much money did he make washing windows ?,26 52,- number1 number0,26.0,"[3, 4, 5, 8, 15, 16, 17, 24, 25, 26]",3,Subtraction,last week howard had number0 dollars . he washed windows over the weekend and now has number1 dollars .,how much money did he make washing windows ?
590, there were number0 soccer balls in the bag . coach b. found several additional soccer balls and placed them in the bag . there are now number1 balls in the bag . many soccer balls did he pick up ?,there were number0 soccer balls in the bag . coach b. found several additional soccer balls and placed them in the bag . there are now number1 balls in the bag . how many soccer balls did he pick up ?,6 24,- number1 number0,18.0,"[1, 2, 3, 4, 37, 6, 38, 39, 25, 26, 27]",3,Subtraction,there were number0 soccer balls in the bag . coach b. found several additional soccer balls and placed them in the bag . there are now number1 balls in the bag .,how many soccer balls did he pick up ?
591, there are number0 dogwood trees currently in the park . park workers will plant more dogwood trees today . the workers are finished there will be number1 dogwood trees in the park . many dogwood trees did the workers plant today ?,there are number0 dogwood trees currently in the park . park workers will plant more dogwood trees today . when the workers are finished there will be number1 dogwood trees in the park . how many dogwood trees did the workers plant today ?,38 56,- number1 number0,18.0,"[1, 2, 3, 4, 7, 40, 41, 42, 26, 27, 28, 29]",3,Subtraction,there are number0 dogwood trees currently in the park . park workers will plant more dogwood trees today . when the workers are finished there will be number1 dogwood trees in the park .,how many dogwood trees did the workers plant today ?
592, joan is baking a cake . the recipe calls for number0 cups of flour . she already put in number1 cups . many more cups does she need to add ?,joan is baking a cake . the recipe calls for number0 cups of flour . she already put in number1 cups . how many more cups does she need to add ?,7 3,- number0 number1,4.0,"[1, 2, 8, 9, 10, 11, 18, 19, 20, 28, 29, 30]",2,Subtraction,joan is baking a cake . the recipe calls for number0 cups of flour . she already put in number1 cups .,how many more cups does she need to add ?
593, alyssa has number0 books in her library . she bought several books at a yard sale over the weekend . she now has number1 books in her library . many books did she buy at the yard sale ?,alyssa has number0 books in her library . she bought several books at a yard sale over the weekend . she now has number1 books in her library . how many books did she buy at the yard sale ?,30 88,- number1 number0,58.0,"[1, 2, 3, 4, 5, 36, 37, 38, 23, 24, 25]",3,Subtraction,alyssa has number0 books in her library . she bought several books at a yard sale over the weekend . she now has number1 books in her library .,how many books did she buy at the yard sale ?
594, sam received number0 dollars for his birthday . he went to a sporting goods store and bought a baseball glove baseball and bat . he had number1 dollars left over much did he spent on the baseball gear ?,sam received number0 dollars for his birthday . he went to a sporting goods store and bought a baseball glove baseball and bat . he had number1 dollars left over how much did he spent on the baseball gear ?,87 23,- number0 number1,64.0,"[1, 2, 3, 36, 37, 38, 25, 26, 27]",3,Subtraction,sam received number0 dollars for his birthday . he went to a sporting goods store and bought a baseball glove baseball and bat . he had number1 dollars left over,how much did he spent on the baseball gear ?
595, if number0 cartridge costs number1 dollars many ink cartridges can you buy with number2 dollars ?,if number0 cartridge costs number1 dollars how many ink cartridges can you buy with number2 dollars ?,1 15 180,/ number2 number1,12.0,"[0, 1, 2, 3, 4, 5, 13, 14, 15]",5,Common-Division,if number0 cartridge costs number1 dollars,how many ink cartridges can you buy with number2 dollars ?
596, after paying number0 dollars for the pie sandy has number1 dollars left . much money did she have before buying the pie ?,after paying number0 dollars for the pie sandy has number1 dollars left . how much money did she have before buying the pie ?,6 57,+ number0 number1,63.0,"[1, 2, 3, 8, 9, 10, 20, 21, 22]",3,Addition,after paying number0 dollars for the pie sandy has number1 dollars left .,how much money did she have before buying the pie ?
597, there were number0 red roses and number1 white roses in the vase . melanie cut some more roses from her flower garden . there are now number2 red roses in the vase . many red roses did she cut ?,there were number0 red roses and number1 white roses in the vase . melanie cut some more roses from her flower garden . there are now number2 red roses in the vase . how many red roses did she cut ?,8 2 14,- number2 number0,6.0,"[1, 2, 3, 4, 5, 6, 7, 8, 37, 38, 39, 25, 26, 27, 28]",2,Subtraction,there were number0 red roses and number1 white roses in the vase . melanie cut some more roses from her flower garden . there are now number2 red roses in the vase .,how many red roses did she cut ?
