,Question,orig_Question,Numbers,Equation,Answer,group_nums,Body,Ques_Statement
974," the fair there number0 people line the bumper cars . number1 them and and number2 more got line , how many people would line ?","At the fair there were number0 people in line for the bumper cars . If number1 of them got tired of waiting and left and number2 more got in line , how many people would be in line ?",9.0 6.0 3.0,- + number0 number2 number1,6.0,"[4, 5, 6, 14, 15, 16, 24, 25, 26, 35, 36, 37]","At the fair there were number0 people in line for the bumper cars . If number1 of them got tired of waiting and left and number2 more got in line ,",how many people would be in line ?
975," the fair there number0 people line the bumper cars . number1 them and and number2 more got line , how many people would line ?","At the fair there were number0 people in line for the bumper cars . If number1 of them got tired of waiting and left and number2 more got in line , how many people would be in line ?",31.0 25.0 25.0,- + number0 number1 number1,31.0,"[4, 5, 6, 14, 15, 16, 24, 25, 26, 35, 36, 37]","At the fair there were number0 people in line for the bumper cars . If number1 of them got tired of waiting and left and number2 more got in line ,",how many people would be in line ?
976, James number0 balloons . Amy number1 balloons . How many more balloons James Amy ?,James has number0 balloons . Amy has number1 balloons . How many more balloons does James have than Amy ?,1222.0 513.0,- number0 number1,208.0,"[1, 2, 3, 6, 7, 8, 16, 17, 18]",James has number0 balloons . Amy has number1 balloons .,How many more balloons does James have than Amy ?
977," the fair there number0 people line the bumper cars . number1 them and and number2 more got line , how many people would line ?","At the fair there were number0 people in line for the bumper cars . If number1 of them got tired of waiting and left and number2 more got in line , how many people would be in line ?",10.0 2.0 2.0,- + number0 number1 number1,10.0,"[4, 5, 6, 14, 15, 16, 24, 25, 26, 35, 36, 37]","At the fair there were number0 people in line for the bumper cars . If number1 of them got tired of waiting and left and number2 more got in line ,",how many people would be in line ?
978, Robin number0 packages gum . There number1 pieces each package . How many pieces gum Robin ?,Robin has number0 packages of gum . There are number1 pieces in each package . How many pieces of gum does Robin have ?,27.0 18.0,* number0 number1,486.0,"[1, 2, 3, 8, 9, 10, 20, 21, 22]",Robin has number0 packages of gum . There are number1 pieces in each package .,How many pieces of gum does Robin have ?
979," Paige number0 flowers her friend ’ s wedding . She bouquets number1 flowers each one . number2 the flowers the wedding , how many bouquets could she still ?","Paige picked number0 flowers for her friend ’ s wedding . She was making bouquets with number1 flowers in each one . If number2 of the flowers wilted before the wedding , how many bouquets could she still make ?",53.0 7.0 18.0,/ - number0 number2 number1,5.0,"[1, 2, 3, 14, 15, 16, 21, 22, 23, 35, 36, 37]","Paige picked number0 flowers for her friend ’ s wedding . She was making bouquets with number1 flowers in each one . If number2 of the flowers wilted before the wedding ,",how many bouquets could she still make ?
980, Mrs. Hilt number0 hot dogs . Each hot dog cost number1 cents . How much money she all the hot dogs ?,Mrs. Hilt bought number0 hot dogs . Each hot dog cost number1 cents . How much money did she pay for all of the hot dogs ?,6.0 50.0,* number0 number1,300.0,"[2, 3, 4, 10, 11, 12, 23, 24, 25]",Mrs. Hilt bought number0 hot dogs . Each hot dog cost number1 cents .,How much money did she pay for all of the hot dogs ?
981," the fair there number0 people line the bumper cars . number1 them and and number2 more got line , how many people would line ?","At the fair there were number0 people in line for the bumper cars . If number1 of them got tired of waiting and left and number2 more got in line , how many people would be in line ?",12.0 10.0 15.0,- + number0 number2 number1,17.0,"[4, 5, 6, 14, 15, 16, 24, 25, 26, 35, 36, 37]","At the fair there were number0 people in line for the bumper cars . If number1 of them got tired of waiting and left and number2 more got in line ,",how many people would be in line ?
982, Paco number0 cookies . Paco ate number1 them . How many cookies Paco ?,Paco had number0 cookies . Paco ate number1 of them . How many cookies did Paco have left ?,93.0 15.0,- number0 number1,78.0,"[1, 2, 3, 6, 7, 8, 15, 16, 17]",Paco had number0 cookies . Paco ate number1 of them .,How many cookies did Paco have left ?
983, Fred number0 blue marbles . Fred number1 times more blue marbles Tim . How many blue marbles Tim ?,Fred has number0 blue marbles . Fred has number1 times more blue marbles than Tim . How many blue marbles does Tim have ?,110.0 22.0,/ number0 number1,5.0,"[1, 2, 3, 7, 8, 9, 20, 21, 22]",Fred has number0 blue marbles . Fred has number1 times more blue marbles than Tim .,How many blue marbles does Tim have ?
984, A cereal box number0 cups cereal . Each serving number1 cups . How many servings the whole box ?,A cereal box holds number0 cups of cereal . Each serving is number1 cups . How many servings are in the whole box ?,18.0 2.0,/ number0 number1,9.0,"[3, 4, 5, 11, 12, 13, 20, 21, 22]",A cereal box holds number0 cups of cereal . Each serving is number1 cups .,How many servings are in the whole box ?
985," Mary number0 seashells and Keith number1 seashells the beach . When they them , they number2 . How many seashells they together ?","Mary found number0 seashells and Keith found number1 seashells on the beach . When they cleaned them , they discovered that number2 were cracked . How many seashells did they find together ?",2.0 5.0 9.0,+ number0 number1,7.0,"[1, 2, 3, 6, 7, 8, 20, 21, 22, 29, 30, 31]","Mary found number0 seashells and Keith found number1 seashells on the beach . When they cleaned them , they discovered that number2 were cracked .",How many seashells did they find together ?
986," How much interest , dollars , will you a number0 dollars loan number1 year the interest rate number2 % ?","How much interest , in dollars , will you pay on a number0 dollars loan for number1 year if the interest rate is number2 % ?",8100.0 1.0 15.0,* * 0.01 number0 number2,1215.0,"[11, 12, 13, 15, 16, 17, 22, 23, 24, 22, 23, 24]",,"How much interest , in dollars , will you pay on a number0 dollars loan for number1 year if the interest rate is number2 % ?"
987, Joan number0 blue balloons but number1 them . How many blue balloons Joan now ?,Joan has number0 blue balloons but lost number1 of them . How many blue balloons does Joan have now ?,9.0 2.0,- number0 number1,7.0,"[1, 2, 3, 8, 9, 10, 18, 19, 20]",Joan has number0 blue balloons but lost number1 of them .,How many blue balloons does Joan have now ?
988, Roger number0 blocks . number1 a hippopotamus . How many blocks will ?,Roger has number0 blocks . number1 are eaten by a hippopotamus . How many blocks will Roger have ?,92.0 2.0,- number0 number1,90.0,"[1, 2, 3, 4, 5, 6, 15, 16, 17]",Roger has number0 blocks . number1 are eaten by a hippopotamus .,How many blocks will Roger have ?
989, Joan to number0 football games this year . She to number1 football games last year . How many football games Joan to all ?,Joan went to number0 football games this year . She went to number1 football games last year . How many football games did Joan go to in all ?,4.0 9.0,+ number0 number1,13.0,"[2, 3, 4, 11, 12, 13, 25, 26, 27]",Joan went to number0 football games this year . She went to number1 football games last year .,How many football games did Joan go to in all ?
990," Isha ’ s pencil number0 cubes long . she another pencil that number1 cubes long , how many cubes long both pencils ?","Isha ’ s pencil is number0 cubes long . If she gets another pencil that is number1 cubes long , how many cubes long are both pencils ?",12.0 12.0,+ number0 number0,24.0,"[3, 4, 5, 14, 15, 16, 23, 24, 25]","Isha ’ s pencil is number0 cubes long . If she gets another pencil that is number1 cubes long ,",how many cubes long are both pencils ?
991," Joan number0 miles number1 miles hour , how long Joan ?","If Joan bicycled number0 miles at number1 miles per hour , how long was Joan travelling ?",25.0 5.0,/ number0 number1,5.0,"[2, 3, 4, 5, 6, 7, 13, 14, 15]","If Joan bicycled number0 miles at number1 miles per hour ,",how long was Joan travelling ?
992," Megan number0 cupcakes her school 's bake sale . her brother , Todd , ate number1 them how many packages could she she number2 cupcake each package ?","Megan baked number0 cupcakes for her school 's bake sale . If her brother , Todd , ate number1 of them how many packages could she make if she put number2 cupcake in each package ?",68.0 32.0 6.0,/ - number0 number1 number2,6.0,"[1, 2, 3, 17, 18, 19, 29, 30, 31, 32, 33, 34]","Megan baked number0 cupcakes for her school 's bake sale . If her brother , Todd , ate number1 of them",how many packages could she make if she put number2 cupcake in each package ?
993, Mike number0 baseball cards . Sam number1 Mike 's baseball cards . How many baseball cards Mike now ?,Mike has number0 baseball cards . Sam bought number1 of Mike 's baseball cards . How many baseball cards does Mike have now ?,87.0 13.0,- number0 number1,74.0,"[1, 2, 3, 7, 8, 9, 20, 21, 22]",Mike has number0 baseball cards . Sam bought number1 of Mike 's baseball cards .,How many baseball cards does Mike have now ?
994," Wendy a video game where she number0 points each treasure she . she number1 treasures the first level and number2 the second , what would her score ?","Wendy was playing a video game where she scores number0 points for each treasure she finds . If she found number1 treasures on the first level and number2 on the second , what would her score be ?",5.0 4.0 3.0,* number0 + number1 number2,35.0,"[8, 9, 10, 19, 20, 21, 26, 27, 28, 34, 35, 36]","Wendy was playing a video game where she scores number0 points for each treasure she finds . If she found number1 treasures on the first level and number2 on the second ,",what would her score be ?
995, There number0 cupcakes number1 children to share . How much will each person they share the cupcakes equally ?,There are number0 cupcakes for number1 children to share . How much will each person get if they share the cupcakes equally ?,96.0 8.0,/ number0 number1,12.0,"[1, 2, 3, 4, 5, 6, 19, 20, 21]",There are number0 cupcakes for number1 children to share .,How much will each person get if they share the cupcakes equally ?
