,Question,orig_Question,Numbers,Equation,Answer,group_nums,Body,Ques_Statement
710, Roadster 's Paving Company used number0 tons of cement to pave Lexi 's street and number1 tons of cement to pave Tess 's street . much cement did Roadster 's Paving Company use in all ?,Roadster 's Paving Company used number0 tons of cement to pave Lexi 's street and number1 tons of cement to pave Tess 's street . How much cement did Roadster 's Paving Company use in all ?,10.0 5.1,+ number0 number1,15.1,"[4, 5, 6, 14, 15, 16, 33, 34, 35]",Roadster 's Paving Company used number0 tons of cement to pave Lexi 's street and number1 tons of cement to pave Tess 's street .,How much cement did Roadster 's Paving Company use in all ?
711," April 's discount flowers was having a sale each flower was number0 dollars . If Maria bought number1 roses and number2 daisies , much did she spend ?","April 's discount flowers was having a sale where each flower was number0 dollars . If Maria bought number1 roses and number2 daisies , how much did she spend ?",6.0 7.0 3.0,* number0 + number1 number2,60.0,"[11, 12, 13, 17, 18, 19, 20, 21, 22, 26, 27, 28]","April 's discount flowers was having a sale where each flower was number0 dollars . If Maria bought number1 roses and number2 daisies ,",how much did she spend ?
712, Oliver had number0 dollars . For his birthday he got number1 more dollars but spent number2 on a new game . much money does he have now ?,Oliver had number0 dollars . For his birthday he got number1 more dollars but spent number2 on a new game . How much money does he have now ?,35.0 50.0 84.0,- + number0 number1 number2,1.0,"[1, 2, 3, 9, 10, 11, 14, 15, 16, 25, 26, 27]",Oliver had number0 dollars . For his birthday he got number1 more dollars but spent number2 on a new game .,How much money does he have now ?
713," For the school bake sale Maria made number0 cupcakes . If she sold number1 of them and then made number2 more , many cupcakes would she have ?","For the school bake sale Maria made number0 cupcakes . If she sold number1 of them and then made number2 more , how many cupcakes would she have ?",19.0 5.0 10.0,- + number0 number2 number1,24.0,"[6, 7, 8, 12, 13, 14, 18, 19, 20, 25, 26, 27]","For the school bake sale Maria made number0 cupcakes . If she sold number1 of them and then made number2 more ,",how many cupcakes would she have ?
714," Robin uploaded number0 pictures from her phone and number1 from her camera to facebook . If she sorted the pics into number2 different albums with the same amount of pics in each album , many pictures were in each of the albums ?","Robin uploaded number0 pictures from her phone and number1 from her camera to facebook . If she sorted the pics into number2 different albums with the same amount of pics in each album , how many pictures were in each of the albums ?",35.0 5.0 5.0,/ + number0 number1 number1,8.0,"[1, 2, 3, 7, 8, 9, 20, 21, 22, 40, 41, 42]","Robin uploaded number0 pictures from her phone and number1 from her camera to facebook . If she sorted the pics into number2 different albums with the same amount of pics in each album ,",how many pictures were in each of the albums ?
715," Sam had saved up number0 dollars . If he received another number1 dollars for his allowance , many number2 dollar toys could he buy ?","Sam had saved up number0 dollars . If he received another number1 dollars for his allowance , how many number2 dollar toys could he buy ?",8.0 7.0 3.0,/ + number0 number1 number2,5.0,"[3, 4, 5, 10, 11, 12, 18, 19, 20, 22, 23, 24]","Sam had saved up number0 dollars . If he received another number1 dollars for his allowance ,",how many number2 dollar toys could he buy ?
716, Arthur baked number0 muffins . James baked number1 times as many . many muffins did James bake ?,Arthur baked number0 muffins . James baked number1 times as many . How many muffins did James bake ?,115.0 12.0,* number0 number1,1380.0,"[1, 2, 3, 6, 7, 8, 15, 16, 17]",Arthur baked number0 muffins . James baked number1 times as many .,How many muffins did James bake ?
717, There are number0 orchid bushes and number1 orange trees currently in the park . Park workers will plant number2 orchid bushes today . many orchid bushes will the park have the workers are finished ?,There are number0 orchid bushes and number1 orange trees currently in the park . Park workers will plant number2 orchid bushes today . How many orchid bushes will the park have when the workers are finished ?,22.0 40.0 13.0,+ number0 number2,35.0,"[1, 2, 3, 5, 6, 7, 17, 18, 19, 33, 34, 35]",There are number0 orchid bushes and number1 orange trees currently in the park . Park workers will plant number2 orchid bushes today .,How many orchid bushes will the park have when the workers are finished ?
718, Connie had some marbles . She gave number0 to Juan . Now she has number1 marbles left . many did she have to start with ?,Connie had some marbles . She gave number0 to Juan . Now she has number1 marbles left . How many did she have to start with ?,183.0 593.0,+ number0 number1,776.0,"[6, 7, 8, 13, 14, 15, 23, 24, 25]",Connie had some marbles . She gave number0 to Juan . Now she has number1 marbles left .,How many did she have to start with ?
719, A restaurant sold number0 hamburgers last week . many hamburgers on average were sold each day ?,A restaurant sold number0 hamburgers last week . How many hamburgers on average were sold each day ?,49.0,/ number0 7.0,7.0,"[2, 3, 4, 14, 15, 16]",A restaurant sold number0 hamburgers last week .,How many hamburgers on average were sold each day ?
720," A vase can hold number0 flowers . If you had number1 carnations and number2 roses , many vases would you need to hold the flowers ?","A vase can hold number0 flowers . If you had number1 carnations and number2 roses , how many vases would you need to hold the flowers ?",5.0 6.0 19.0,/ + number1 number2 number0,5.0,"[3, 4, 5, 9, 10, 11, 12, 13, 14, 23, 24, 25]","A vase can hold number0 flowers . If you had number1 carnations and number2 roses ,",how many vases would you need to hold the flowers ?
721," For the school bake sale Chloe made number0 cupcakes . If she sold number1 of them and then made number2 more , many cupcakes would she have ?","For the school bake sale Chloe made number0 cupcakes . If she sold number1 of them and then made number2 more , how many cupcakes would she have ?",28.0 25.0 8.0,- + number0 number2 number1,11.0,"[6, 7, 8, 12, 13, 14, 18, 19, 20, 25, 26, 27]","For the school bake sale Chloe made number0 cupcakes . If she sold number1 of them and then made number2 more ,",how many cupcakes would she have ?
722, Nicholas starts with number0 bottle caps . He gets number1 more from Catherine . many bottle caps does Nicholas end with ?,Nicholas starts with number0 bottle caps . He gets number1 more from Catherine . How many bottle caps does Nicholas end with ?,8.0 85.0,+ number0 number1,93.0,"[2, 3, 4, 8, 9, 10, 19, 20, 21]",Nicholas starts with number0 bottle caps . He gets number1 more from Catherine .,How many bottle caps does Nicholas end with ?
723, Jovana had number0 pounds of shells in her bucket . She added some shells and now has number1 pounds of shells . many pounds did she add ?,Jovana had number0 pounds of shells in her bucket . She added some shells and now has number1 pounds of shells . How many pounds did she add ?,5.0 28.0,- number1 number0,23.0,"[1, 2, 3, 16, 17, 18, 25, 26, 27]",Jovana had number0 pounds of shells in her bucket . She added some shells and now has number1 pounds of shells .,How many pounds did she add ?
724, There are number0 dozen calories in a candy bar . many calories are there in number1 candy bars ?,There are number0 dozen calories in a candy bar . How many calories are there in number1 candy bars ?,4.0 42.0,* * number0 12.0 number1,2016.0,"[1, 2, 3, 15, 16, 17, 16, 17, 18]",There are number0 dozen calories in a candy bar .,How many calories are there in number1 candy bars ?
725, Tim found number0 seashells and number1 starfish on the beach . He gave number2 of the seashells to Sara . many seashells does Tim now have ?,Tim found number0 seashells and number1 starfish on the beach . He gave number2 of the seashells to Sara . How many seashells does Tim now have ?,679.0 110.0 172.0,- number0 number2,507.0,"[1, 2, 3, 4, 5, 6, 12, 13, 14, 24, 25, 26]",Tim found number0 seashells and number1 starfish on the beach . He gave number2 of the seashells to Sara .,How many seashells does Tim now have ?
726," Katie had number0 pages of math homework and number1 pages of reading homework . If each page had number2 problems on it , many problems did she have to complete total ?","Katie had number0 pages of math homework and number1 pages of reading homework . If each page had number2 problems on it , how many problems did she have to complete total ?",7.0 3.0 9.0,* number2 + number0 number1,90.0,"[1, 2, 3, 7, 8, 9, 17, 18, 19, 29, 30, 31]","Katie had number0 pages of math homework and number1 pages of reading homework . If each page had number2 problems on it ,",how many problems did she have to complete total ?
727, A restaurant made number0 hamburgers and number1 hot dogs to serve during lunch . Only number2 hamburgers were actually served . many hamburgers were over ?,A restaurant made number0 hamburgers and number1 hot dogs to serve during lunch . Only number2 hamburgers were actually served . How many hamburgers were over ?,9.0 4.0 3.0,- number0 number2,6.0,"[2, 3, 4, 5, 6, 7, 14, 15, 16, 23, 24, 25]",A restaurant made number0 hamburgers and number1 hot dogs to serve during lunch . Only number2 hamburgers were actually served .,How many hamburgers were over ?
728," Adam earned number0 dollars for each lawn he mowed . If he had number1 lawns to mow , but forgot to mow number2 of them , much money did he actually earn ?","Adam earned number0 dollars for each lawn he mowed . If he had number1 lawns to mow , but forgot to mow number2 of them , how much money did he actually earn ?",9.0 12.0 8.0,* number0 - number1 number2,36.0,"[1, 2, 3, 12, 13, 14, 21, 22, 23, 30, 31, 32]","Adam earned number0 dollars for each lawn he mowed . If he had number1 lawns to mow , but forgot to mow number2 of them ,",how much money did he actually earn ?
729," A new building needed number0 windows . The builder had already installed number1 of them . If it takes number2 hours to install each window , long will it take him to install the rest ?","A new building needed number0 windows . The builder had already installed number1 of them . If it takes number2 hours to install each window , how long will it take him to install the rest ?",11.0 4.0 8.0,* number2 - number0 number1,56.0,"[3, 4, 5, 11, 12, 13, 18, 19, 20, 33, 34, 35]","A new building needed number0 windows . The builder had already installed number1 of them . If it takes number2 hours to install each window ,",how long will it take him to install the rest ?
